"created_at","id","full_text","retweet_count","favorite_count","images","name","screen_name","followers_count","verified","tweet_url"
2022-02-01 23:53:05,"1488661714107260928","We're talking #dogs 🐶 for this week's #TidyTuesday. No surprise that popular breeds tend to bark less than unpopular breeds, but I can't believe they actually drool more!

Code: https://t.co/40MiRd73dz

#RStats #Datavisualization #DataScience https://t.co/IKs1LlqCXK",6,16,"list(id = 1488661277438316544, id_str = ""1488661277438316544"", indices = list(list(start = 243, end = 266)), media_url = ""http://pbs.twimg.com/media/FKjJi2iXEAAnBMW.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKjJi2iXEAAnBMW.jpg"", url = ""https://t.co/IKs1LlqCXK"", display_url = ""pic.twitter.com/IKs1LlqCXK"", expanded_url = ""https://twitter.com/MrPecners/status/1488661714107260928/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1547, 514, 150, 906), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Spencer Schien","MrPecners",46,FALSE,"https://twitter.com/MrPecners/status/1488661714107260928"
2022-02-02 10:51:53,"1488827508694949889","And here's a reprex for filtering the #TidyTuesday images. Turns out I didn't need trial and error, I needed a function! #RStats https://t.co/WgNY51VHCm https://t.co/116fpk27ZD",4,13,"list(id = 1488827072726323200, id_str = ""1488827072726323200"", indices = list(list(start = 153, end = 176)), media_url = ""http://pbs.twimg.com/media/FKlgVaHWUAAFsCJ.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKlgVaHWUAAFsCJ.jpg"", url = ""https://t.co/116fpk27ZD"", display_url = ""pic.twitter.com/116fpk27ZD"", expanded_url = ""https://twitter.com/quite_grey/status/1488827508694949889/photo/1"", type = ""photo"", sizes = list(list(w = c(575, 191, 150, 337), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","not quite my grey","quite_grey",307,FALSE,"https://twitter.com/quite_grey/status/1488827508694949889"
2022-02-02 02:09:36,"1488696071261929476","Many may get jealous of Lace’s ‘attributes’, but she can’t help but be proud of them~.

       #TidyTuesday https://t.co/x7WjCrAVEk",0,13,"list(id = 1488695132425699328, id_str = ""1488695132425699328"", indices = list(list(start = 108, end = 131)), media_url = ""http://pbs.twimg.com/media/FKjoVeMWQAAnjhV.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKjoVeMWQAAnjhV.jpg"", url = ""https://t.co/x7WjCrAVEk"", display_url = ""pic.twitter.com/x7WjCrAVEk"", expanded_url = ""https://twitter.com/SpecialPotions/status/1488696071261929476/photo/1"", type = ""photo"", sizes = list(list(w = c(336, 336, 150, 336), h = c(189, 189, 150, 189), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Lace, a witch with special potions 🧪","SpecialPotions",1232,FALSE,"https://twitter.com/SpecialPotions/status/1488696071261929476"
2022-02-01 13:17:27,"1488501752676687872","The dataset I submitted for #TidyTuesday is being used this week!! I'm so excited to see what everyone creates! 
https://t.co/ZIMXutdN3n",1,13,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","Kristen","kkakey_",95,FALSE,"https://twitter.com/kkakey_/status/1488501752676687872"
2022-02-01 04:30:08,"1488369050153459712","My submission for #TidyTuesday, Week 5 on dog breeds.  French Bulldogs climbed to the second rank in 2020.

Code: https://t.co/nHPkORrrS5 https://t.co/amYChKyNJr",1,13,"list(id = 1488367790402666496, id_str = ""1488367790402666497"", indices = list(list(start = 138, end = 161)), media_url = ""http://pbs.twimg.com/media/FKe-nqIVgAEjgtI.png"", media_url_https = ""https://pbs.twimg.com/media/FKe-nqIVgAEjgtI.png"", url = ""https://t.co/amYChKyNJr"", display_url = ""pic.twitter.com/amYChKyNJr"", expanded_url = ""https://twitter.com/mitsuoxv/status/1488369050153459712/photo/1"", type = ""photo"", sizes = list(list(w = c(1800, 680, 150, 1200), h = c(1200, 453, 150, 800), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Mitsuo Shiota","mitsuoxv",7,FALSE,"https://twitter.com/mitsuoxv/status/1488369050153459712"
2022-02-03 13:06:17,"1489223718941474822","If you don't own a French Bulldog, what even are you doing with your life? The breed's popularity has shot up from 11th out of 195, to a stellar 2!! With immense gratitude to the #Rstats community for help this week 🙌 🐶 #TidyTuesday 

Code: https://t.co/GFMe6DC83G https://t.co/ldPtHDEor9",5,12,"list(id = 1489223291113979904, id_str = ""1489223291113979907"", indices = list(list(start = 265, end = 288)), media_url = ""http://pbs.twimg.com/tweet_video_thumb/FKrIsWoWQAMN8s4.jpg"", media_url_https = ""https://pbs.twimg.com/tweet_video_thumb/FKrIsWoWQAMN8s4.jpg"", url = ""https://t.co/ldPtHDEor9"", display_url = ""pic.twitter.com/ldPtHDEor9"", expanded_url = ""https://twitter.com/PlantsGenesBugs/status/1489223718941474822/photo/1"", type = ""photo"", sizes = list(list(w = c(480, 480, 150, 480), h = c(480, 
480, 150, 480), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Anneke Prins","PlantsGenesBugs",252,FALSE,"https://twitter.com/PlantsGenesBugs/status/1489223718941474822"
2022-02-03 11:36:38,"1489201158103224325","Week 4 #TidyTuesday submission 📈! Most popular board game releases over the past 50 years. First time using a fancy font and area plot. Feedback welcome 🤗#RStats . https://t.co/jSjlIfv03v",3,12,"list(id = 1489201060661108736, id_str = ""1489201060661108742"", indices = list(list(start = 164, end = 187)), media_url = ""http://pbs.twimg.com/media/FKq0eXvXIAY0IKe.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKq0eXvXIAY0IKe.jpg"", url = ""https://t.co/jSjlIfv03v"", display_url = ""pic.twitter.com/jSjlIfv03v"", expanded_url = ""https://twitter.com/Scott_Hannah_v2/status/1489201158103224325/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1536, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Scott Hannah","Scott_Hannah_v2",53,FALSE,"https://twitter.com/Scott_Hannah_v2/status/1489201158103224325"
2022-02-02 20:35:28,"1488974369732710402","Through our collaboration with Kokomo Private Island Fiji, surveys around North Kadavu have sky rocketed. Support from project partners like this allow thorough investigation of the resident manta populations. #RStats #TidyTuesday #ggplot2 #dataviz #DataVisualization @MantaTrust https://t.co/9x6g4ayUio",5,12,"list(id = 1488973425720717312, id_str = ""1488973425720717315"", indices = list(list(start = 280, end = 303)), media_url = ""http://pbs.twimg.com/media/FKnlcRgUcAMP4Dt.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKnlcRgUcAMP4Dt.jpg"", url = ""https://t.co/9x6g4ayUio"", display_url = ""pic.twitter.com/9x6g4ayUio"", expanded_url = ""https://twitter.com/manta_luke/status/1488974369732710402/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1229, 408, 150, 720), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Luke Gordon","manta_luke",402,FALSE,"https://twitter.com/manta_luke/status/1488974369732710402"
2022-01-28 22:48:07,"1487195815844229121","Had a go at this week's #TidyTuesday - using Pandemic, the most popular game from the BoardGameGeek dataset. It helped to open the door to previously unpopular game mechanics, especially co-operative/non-competitive games. #RStats #tidyverse https://t.co/F0C92HBUA0",6,12,"list(id = 1487190522997481472, id_str = ""1487190522997481472"", indices = list(list(start = 242, end = 265)), media_url = ""http://pbs.twimg.com/media/FKOP5rSXoAAJPVs.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKOP5rSXoAAJPVs.jpg"", url = ""https://t.co/F0C92HBUA0"", display_url = ""pic.twitter.com/F0C92HBUA0"", expanded_url = ""https://twitter.com/CookeComms/status/1487195815844229121/photo/1"", type = ""photo"", sizes = list(list(w = c(1889, 680, 150, 1200), h = c(1889, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Sam Cooke","CookeComms",147,FALSE,"https://twitter.com/CookeComms/status/1487195815844229121"
2022-02-05 09:25:06,"1489892830739058689","Week 5 #TidyTuesday !
Most energetic #dog breeds🐶💞

#RStats #dataviz #R #programming #tidyverse #ggplot  #datascience #machinelearning #ggplot #dataviz #DataVisualization https://t.co/bKsSytZG5r",4,11,"list(id = 1489892825798160384, id_str = ""1489892825798160386"", indices = list(list(start = 171, end = 194)), media_url = ""http://pbs.twimg.com/media/FK0poZsaMAIf8cn.jpg"", media_url_https = ""https://pbs.twimg.com/media/FK0poZsaMAIf8cn.jpg"", url = ""https://t.co/bKsSytZG5r"", display_url = ""pic.twitter.com/bKsSytZG5r"", expanded_url = ""https://twitter.com/sy56514813/status/1489892830739058689/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1211, 402, 150, 710), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","yanhk","sy56514813",38,FALSE,"https://twitter.com/sy56514813/status/1489892830739058689"
2022-02-03 11:30:45,"1489199676624617477","Hi there #RStats folks! 😊 This is my 1st attempt at #TidyTuesday.
Thanks to @datasciencejenn's code for this challenge! I've learned a lot of new gg_stuff 🤖

Code 💻: https://t.co/1Ii6PyxDCS https://t.co/0uAU3TnY8W",2,11,"list(id = 1489199671386030080, id_str = ""1489199671386030082"", indices = list(list(start = 190, end = 213)), media_url = ""http://pbs.twimg.com/media/FKqzNgSXwAIFpAG.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKqzNgSXwAIFpAG.jpg"", url = ""https://t.co/0uAU3TnY8W"", display_url = ""pic.twitter.com/0uAU3TnY8W"", expanded_url = ""https://twitter.com/renzo_nacareda/status/1489199676624617477/photo/1"", type = ""photo"", sizes = list(list(w = c(1000, 680, 150, 1000), h = c(600, 408, 150, 600), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Acare","renzo_nacareda",2,FALSE,"https://twitter.com/renzo_nacareda/status/1489199676624617477"
2022-02-01 21:47:08,"1488630017315778563","My contribution to this week's #TidyTuesday challenge which is all about 🐶🐕🦮🐩🐕‍🦺 (many doggies!)

What are the character traits of the most popular dog breeds? 
Github: https://t.co/B1nRWJxeM7

#100DaysOfCode #RStats #66daysofdata https://t.co/aBACFrg1oD",9,11,"list(id = 1488629909924757504, id_str = ""1488629909924757505"", indices = list(list(start = 231, end = 254)), media_url = ""http://pbs.twimg.com/media/FKitBBcWQAEiJd_.png"", media_url_https = ""https://pbs.twimg.com/media/FKitBBcWQAEiJd_.png"", url = ""https://t.co/aBACFrg1oD"", display_url = ""pic.twitter.com/aBACFrg1oD"", expanded_url = ""https://twitter.com/georgekanellos/status/1488630017315778563/photo/1"", type = ""photo"", sizes = list(list(w = c(959, 680, 150, 959), h = c(892, 632, 150, 892), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","george kanellos","georgekanellos",140,FALSE,"https://twitter.com/georgekanellos/status/1488630017315778563"
2022-02-01 03:24:55,"1488352634772033537","Getting back into the #TidyTuesday groove by checking out the chocolate ratings data from a couple weeks back. No correlation between cocoa percentage and rating, but there are some quality descriptions in the mix...

#rstats https://t.co/CkUFyZL6Wv",3,11,"list(id = 1488352081400713216, id_str = ""1488352081400713217"", indices = list(list(start = 226, end = 249)), media_url = ""http://pbs.twimg.com/media/FKewVRiaUAE4AkV.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKewVRiaUAE4AkV.jpg"", url = ""https://t.co/CkUFyZL6Wv"", display_url = ""pic.twitter.com/CkUFyZL6Wv"", expanded_url = ""https://twitter.com/jacquietran/status/1488352634772033537/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1536, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Jacquie Tran","jacquietran",3753,FALSE,"https://twitter.com/jacquietran/status/1488352634772033537"
2022-01-29 10:37:13,"1487374266966462464","#MakingOf of this week's #TidyTuesday plot https://t.co/1nEZckTsmU https://t.co/cLX1UTuUu2",2,11,"list(id = 1487374154382950400, id_str = ""1487374154382950400"", indices = list(list(start = 67, end = 90)), media_url = ""http://pbs.twimg.com/ext_tw_video_thumb/1487374154382950400/pu/img/kwbYUOF3o5alvAZu.jpg"", media_url_https = ""https://pbs.twimg.com/ext_tw_video_thumb/1487374154382950400/pu/img/kwbYUOF3o5alvAZu.jpg"", url = ""https://t.co/cLX1UTuUu2"", display_url = ""pic.twitter.com/cLX1UTuUu2"", expanded_url = ""https://twitter.com/geokaramanis/status/1487374266966462464/video/1"", type = ""photo"", sizes = list(
    list(w = c(1080, 680, 150, 1080), h = c(1080, 680, 150, 1080), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Georgios Karamanis","geokaramanis",4939,FALSE,"https://twitter.com/geokaramanis/status/1487374266966462464"
2022-01-29 03:40:56,"1487269504887541762","Dipped back into the #TidyTuesday archives and finished a plot of #starbucks drinks by caffeine content. Getting the cups to retain their shape was a puzzle! #rstats https://t.co/XQKS1yLa9G",4,11,"list(id = 1487268914673430528, id_str = ""1487268914673430530"", indices = list(list(start = 166, end = 189)), media_url = ""http://pbs.twimg.com/media/FKPXMrCXMAIjS_3.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKPXMrCXMAIjS_3.jpg"", url = ""https://t.co/XQKS1yLa9G"", display_url = ""pic.twitter.com/XQKS1yLa9G"", expanded_url = ""https://twitter.com/Hellville/status/1487269504887541762/photo/1"", type = ""photo"", sizes = list(list(w = c(1434, 476, 150, 840), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Adrienne Heller","Hellville",127,FALSE,"https://twitter.com/Hellville/status/1487269504887541762"
2022-02-04 14:33:39,"1489608092094451716","#TidyTuesday week 5 - top 10 dog breeds in the 🇺🇸 in 2020. Used gt and gtExtract, great tools by @riannone, @jcheng, @schloerke and @thomas_mock !
Code here : https://t.co/rdXukztERr
#RStats #dataviz #dogs #table https://t.co/7icwRPsU6d",4,10,"list(id = 1489607964998709248, id_str = ""1489607964998709252"", indices = list(list(start = 213, end = 236)), media_url = ""http://pbs.twimg.com/media/FKwmjUhXMAQ7lag.png"", media_url_https = ""https://pbs.twimg.com/media/FKwmjUhXMAQ7lag.png"", url = ""https://t.co/7icwRPsU6d"", display_url = ""pic.twitter.com/7icwRPsU6d"", expanded_url = ""https://twitter.com/KittJonathan/status/1489608092094451716/photo/1"", type = ""photo"", sizes = list(list(w = c(1113, 680, 150, 1113), h = c(592, 362, 150, 592), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Jonathan Kitt","KittJonathan",142,FALSE,"https://twitter.com/KittJonathan/status/1489608092094451716"
2022-02-04 02:06:36,"1489420092215635968","#TidyTuesday My first stab at this since a live-coding with @hadleywickham at @RLadiesAustin in 2018. #Corgis making a comeback! https://t.co/kXLG1pdFc6",2,10,"list(id = 1489418860419817472, id_str = ""1489418860419817472"", indices = list(list(start = 129, end = 152)), media_url = ""http://pbs.twimg.com/media/FKt6j_EXIAAE287.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKt6j_EXIAAE287.jpg"", url = ""https://t.co/kXLG1pdFc6"", display_url = ""pic.twitter.com/kXLG1pdFc6"", expanded_url = ""https://twitter.com/meg__mcmahon/status/1489420092215635968/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1463, 486, 150, 857), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Meg McMahon","meg__mcmahon",205,FALSE,"https://twitter.com/meg__mcmahon/status/1489420092215635968"
2022-02-02 22:04:58,"1488996896169418754","📣IT HAS TO BE BE SAID

This weeks #TidyTuesday #rstats submissions are 🔥🔥🔥🔥! I must now begin retweeting all the amazing entries. 👏👏",3,10,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)","Laura Ellis","LittleMissData",7050,FALSE,"https://twitter.com/LittleMissData/status/1488996896169418754"
2022-02-02 19:54:42,"1488964110675062796","Our first submission to #TidyTuesday week 4✨This week we visualized the most popular board games🎲Created with #R #Rstudio #Inkscape.

Data source:
https://t.co/Bfjh0w7s7i https://t.co/UC9VqtLfDP",3,10,"list(id = 1488962190359023616, id_str = ""1488962190359023619"", indices = list(list(start = 171, end = 194)), media_url = ""http://pbs.twimg.com/media/FKnbOShWUAM2d4H.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKnbOShWUAM2d4H.jpg"", url = ""https://t.co/UC9VqtLfDP"", display_url = ""pic.twitter.com/UC9VqtLfDP"", expanded_url = ""https://twitter.com/She_Viz/status/1488964110675062796/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","SheViz","She_Viz",16,FALSE,"https://twitter.com/She_Viz/status/1488964110675062796"
2022-02-02 17:43:46,"1488931161774727170","#TidyTuesday Week 3 : Cocoa (Catchup)

Where are cocoa beans produced, how much commercial bars are produced from that location and what's their averaging rating 🍫

Code: https://t.co/QXRdF4bgby

#RStats #dataviz https://t.co/ZNNOLBcpz0",5,10,"list(id = 1488918417805611008, id_str = ""1488918417805611008"", indices = list(list(start = 213, end = 236)), media_url = ""http://pbs.twimg.com/media/FKmzaZDXEAAVXfI.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKmzaZDXEAAVXfI.jpg"", url = ""https://t.co/ZNNOLBcpz0"", display_url = ""pic.twitter.com/ZNNOLBcpz0"", expanded_url = ""https://twitter.com/NearandDistant/status/1488931161774727170/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1707, 567, 150, 1000), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Near and Distant","NearandDistant",142,FALSE,"https://twitter.com/NearandDistant/status/1488931161774727170"
2022-01-30 17:13:10,"1487836297024651264","Against all the odds, we made it to the #TidyTuesday week 04!

This one was all about Board Games, so I checked the average rating by minimun recommended age of play. (For all the games published since 1980 to 2020)

Code: https://t.co/ytLlhdLeyV

#RStats #dataviz https://t.co/kwwAyuZxLh",5,10,"list(id = 1487835595569303552, id_str = ""1487835595569303559"", indices = list(list(start = 265, end = 288)), media_url = ""http://pbs.twimg.com/media/FKXal14XEAcQO8s.png"", media_url_https = ""https://pbs.twimg.com/media/FKXal14XEAcQO8s.png"", url = ""https://t.co/kwwAyuZxLh"", display_url = ""pic.twitter.com/kwwAyuZxLh"", expanded_url = ""https://twitter.com/mike_dvz/status/1487836297024651264/photo/1"", type = ""photo"", sizes = list(list(w = c(1015, 680, 150, 1015), h = c(768, 515, 150, 768), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Miguel","mike_dvz",26,FALSE,"https://twitter.com/mike_dvz/status/1487836297024651264"
2022-02-02 21:41:06,"1488990890056200201","#TidyTuesday - week 05

#RStats codes: https://t.co/meM8bC4nxN https://t.co/g2KC6p8TyC",6,9,"list(id = 1488990805167640576, id_str = ""1488990805167640583"", indices = list(list(start = 63, end = 86)), media_url = ""http://pbs.twimg.com/media/FKn1P4_XEAc-eCQ.png"", media_url_https = ""https://pbs.twimg.com/media/FKn1P4_XEAc-eCQ.png"", url = ""https://t.co/g2KC6p8TyC"", display_url = ""pic.twitter.com/g2KC6p8TyC"", expanded_url = ""https://twitter.com/_ronycoelho/status/1488990890056200201/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Rony Coelho","_ronycoelho",83,FALSE,"https://twitter.com/_ronycoelho/status/1488990890056200201"
2022-02-01 23:29:12,"1488655702902308864","#TidyTuesday week 4 on board games. 

I looked at how board games from my childhood scored against other games of the same decade. Maybe I should've been introduced to more games 🤔

#RStats code: https://t.co/hKAUpoR0dW https://t.co/dp0kK2k8rw",4,9,"list(id = 1488655471087357952, id_str = ""1488655471087357952"", indices = list(list(start = 220, end = 243)), media_url = ""http://pbs.twimg.com/media/FKjEQ4MakAAveUA.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKjEQ4MakAAveUA.jpg"", url = ""https://t.co/dp0kK2k8rw"", display_url = ""pic.twitter.com/dp0kK2k8rw"", expanded_url = ""https://twitter.com/brendialj/status/1488655702902308864/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1536, 510, 150, 900), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Brendi Ang","brendialj",5,FALSE,"https://twitter.com/brendialj/status/1488655702902308864"
2022-02-01 17:19:57,"1488562781674684420","Happy  #TidyTuesday play   with these luscious #bigtiddy Cum fuck this #gingergirl  #redhead 
https://t.co/9S9dufNXne

@Wetgirlslive

@Adnan99587332

@NoraNymph420

@zoegracexo

@ServicesAdult

@SexyModels420

@Voyeur131

@promoofscot https://t.co/3DDJHhwtjd",3,9,"list(id = 1488562566758555648, id_str = ""1488562566758555652"", indices = list(list(start = 235, end = 258)), media_url = ""http://pbs.twimg.com/media/FKhvxImWYAQ0xXl.png"", media_url_https = ""https://pbs.twimg.com/media/FKhvxImWYAQ0xXl.png"", url = ""https://t.co/3DDJHhwtjd"", display_url = ""pic.twitter.com/3DDJHhwtjd"", expanded_url = ""https://twitter.com/jenny_mayhem/status/1488562781674684420/photo/1"", type = ""photo"", sizes = list(list(w = c(440, 440, 150, 440), h = c(602, 602, 150, 602), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Jenny Mayhem","jenny_mayhem",56,FALSE,"https://twitter.com/jenny_mayhem/status/1488562781674684420"
2022-01-30 22:37:59,"1487918040297754627","My first #TidyTuesday  is the prompt from Week 1 (bring your own data). This is a day of #T1D using data from my CGM. It is also similar in design the the to app I check every 5 minutes. Working on this plot got me thinking about just how much use this type of viz gets... https://t.co/XzAahevuUb",1,9,"list(id = 1487914081386389504, id_str = ""1487914081386389513"", indices = list(list(start = 273, end = 296)), media_url = ""http://pbs.twimg.com/tweet_video_thumb/FKYh-UVWYAk5r6h.jpg"", media_url_https = ""https://pbs.twimg.com/tweet_video_thumb/FKYh-UVWYAk5r6h.jpg"", url = ""https://t.co/XzAahevuUb"", display_url = ""pic.twitter.com/XzAahevuUb"", expanded_url = ""https://twitter.com/glaflair/status/1487918040297754627/photo/1"", type = ""photo"", sizes = list(list(w = c(1800, 680, 150, 1200), h = c(480, 181, 
150, 320), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Geoff LaFlair","glaflair",474,FALSE,"https://twitter.com/glaflair/status/1487918040297754627"
2022-01-30 15:07:14,"1487804606201610245","Boardgames in #TidyTuesday. Distribution of ranking from 1980-2022.

Code: https://t.co/Y0JWXaZNKX https://t.co/4E8s9fnVcR",3,9,"list(id = 1487804518586855424, id_str = ""1487804518586855427"", indices = list(list(start = 99, end = 122)), media_url = ""http://pbs.twimg.com/media/FKW-U7GXMAMoCT-.png"", media_url_https = ""https://pbs.twimg.com/media/FKW-U7GXMAMoCT-.png"", url = ""https://t.co/4E8s9fnVcR"", display_url = ""pic.twitter.com/4E8s9fnVcR"", expanded_url = ""https://twitter.com/3ksipnos/status/1487804606201610245/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1638, 544, 150, 960), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","eksipnos","3ksipnos",3,FALSE,"https://twitter.com/3ksipnos/status/1487804606201610245"
2022-02-04 17:40:00,"1489654990683746304","Was Goofy a dog? Scratching my head to know why some dogs are good at something and others do not 🤔
This #TidyTuesday week5 my prints are on graphic 🐶
@R4DScommunity #RStats #dataviz #DataScience #Dogbreeds #breeds #Infographics 
code: https://t.co/YKz1Jut2jU https://t.co/W5UqRxvjzN",4,8,"list(id = 1489654814531366912, id_str = ""1489654814531366915"", indices = list(list(start = 260, end = 283)), media_url = ""http://pbs.twimg.com/media/FKxRKUoXsAM9KPJ.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKxRKUoXsAM9KPJ.jpg"", url = ""https://t.co/W5UqRxvjzN"", display_url = ""pic.twitter.com/W5UqRxvjzN"", expanded_url = ""https://twitter.com/FGazzelloni/status/1489654990683746304/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Federica Gazzelloni® (she/her)","FGazzelloni",2267,FALSE,"https://twitter.com/FGazzelloni/status/1489654990683746304"
2022-02-01 11:19:52,"1488472159995707392","Using the #TidyTuesday Dog dataset, here's the traits that are most and least valued in a dog, using breed popularity.
#RStats #dataviz 
Code: https://t.co/8Hk2LTJ3hc https://t.co/nQCMeYWa0W",4,8,"list(id = 1488472155855941632, id_str = ""1488472155855941632"", indices = list(list(start = 167, end = 190)), media_url = ""http://pbs.twimg.com/media/FKgdihvacAAjcCs.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKgdihvacAAjcCs.jpg"", url = ""https://t.co/nQCMeYWa0W"", display_url = ""pic.twitter.com/nQCMeYWa0W"", expanded_url = ""https://twitter.com/RyanLangfordnz/status/1488472159995707392/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1363, 453, 150, 799), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)","Ryan Langford","RyanLangfordnz",57,FALSE,"https://twitter.com/RyanLangfordnz/status/1488472159995707392"
